,V1,V2,V3,V4,V6,V7
6602,3564.89795,0,25,20,3564.89795,3381.887017
6603,3617.334302,0,25,26,3617.334302,3459.024825
6604,2931.332121,1,18,5,3184.516104,2931.332121
6605,3269.461004,1,19,38,3449.777703,3269.461004
6606,3729.248317,0,26,32,3729.248317,3592.565756
6607,3888.751472,0,30,26,3888.751472,3751.724978
6608,3754.831477,0,28,25,3754.831477,3633.466296
6609,3383.459059,0,21,18,3383.459059,3185.020057
6610,3586.987824,0,22,41,3586.987824,3476.706127
6611,3995.34893,0,31,30,3995.34893,3870.255716
6612,3722.195178,1,27,39,3826.271808,3722.195178
6613,3538.380777,0,21,38,3538.380777,3401.71092
6614,4072.524087,1,32,41,4124.982759,4072.524087
6615,3580.272009,1,28,22,3737.941346,3580.272009
6616,3346.376841,0,18,29,3346.376841,3210.278522
6617,3471.599642,0,20,36,3471.599642,3328.232279
6618,3535.798198,0,20,43,3535.798198,3376.505704
6619,3981.595026,0,31,30,3981.595026,3867.29857
6620,3649.305857,0,24,37,3649.305857,3522.798846
6621,3882.061308,0,30,25,3882.061308,3746.404479
6622,4099.014576,0,32,38,4099.014576,4012.196146
6623,3546.692955,0,21,40,3546.692955,3419.161817
6624,3373.018554,0,18,30,3373.018554,3177.226526
6625,3608.79139,1,22,55,3691.503492,3608.79139
6626,3400.349319,0,24,3,3400.349319,3160.349147
6627,3502.033796,0,22,28,3502.033796,3324.989741
6628,4768.544092,0,42,30,4768.544092,4714.32962
6629,3394.575006,0,18,35,3394.575006,3225.268608
6630,3989.180833,0,31,32,3989.180833,3883.110523
6631,4780.453639,1,32,98,4604.253953,4780.453639
6632,3412.101035,0,21,21,3412.101035,3210.052148
6633,3761.714389,0,29,18,3761.714389,3578.435646
6634,3727.045237,0,25,40,3727.045237,3618.146722
6635,3839.087988,0,28,34,3839.087988,3719.529602
6636,3693.965298,0,21,59,3693.965298,3597.210132
6637,4172.305808,0,36,13,4172.305808,3999.936102
6638,4107.539488,0,33,31,4107.539488,4013.448256
6639,3901.342353,0,29,35,3901.342353,3803.407225
6640,3463.026112,0,23,17,3463.026112,3267.106297
6641,3262.496766,1,19,35,3427.027779,3262.496766
6642,3981.074927,0,29,46,3981.074927,3937.736411
6643,3187.601116,1,20,22,3359.58612,3187.601116
6644,4022.250499,0,29,52,4022.250499,4011.254402
6645,3724.71094,0,26,34,3724.71094,3604.88106
6646,3699.301301,0,26,31,3699.301301,3564.517444
6647,3551.918402,0,18,59,3551.918402,3438.736392
6648,4072.975829,0,35,10,4072.975829,3876.692497
6649,3843.786062,0,30,20,3843.786062,3675.054222
6650,3531.972204,1,30,8,3732.106385,3531.972204
6651,3708.830639,1,22,64,3753.82336,3708.830639
6652,3970.731091,0,29,41,3970.731091,3827.931401
6653,3708.58683,0,26,30,3708.58683,3556.307011
6654,4141.570739,0,31,50,4141.570739,4118.047131
6655,3833.953372,0,28,32,3833.953372,3697.334231
6656,4286.799097,0,33,51,4286.799097,4269.924984
6657,3639.278646,0,21,54,3639.278646,3552.350758
6658,3376.733874,0,17,38,3376.733874,3222.660154
6659,3852.678347,0,28,37,3852.678347,3767.50411
6660,3851.069207,0,27,40,3851.069207,3730.362692
6661,3450.943433,0,22,22,3450.943433,3274.114787
6662,3396.469825,0,19,30,3396.469825,3211.859138
6663,3491.02346,0,18,49,3491.02346,3350.511382
6664,3477.043573,0,21,32,3477.043573,3327.660519
6665,4477.595865,0,39,24,4477.595865,4349.042231
6666,3788.026867,0,21,75,3788.026867,3738.222581
6667,3559.541467,0,20,49,3559.541467,3453.905741
6668,3534.303834,0,22,34,3534.303834,3392.408419
6669,3239.13248,0,20,2,3239.13248,2971.627492
6670,3608.135791,0,24,30,3608.135791,3451.258813
6671,3922.463651,0,30,32,3922.463651,3827.198388
6672,3470.555049,0,23,19,3470.555049,3291.895474
6673,3483.5059,0,19,45,3483.5059,3385.862485
6674,3576.754551,0,19,56,3576.754551,3465.57193
6675,3719.346396,0,28,19,3719.346396,3544.477763
6676,3404.448986,0,24,3,3404.448986,3142.120169
6677,3541.391786,0,22,35,3541.391786,3379.208071
6678,3786.37777,0,25,47,3786.37777,3690.292648
6679,3652.387773,0,24,36,3652.387773,3516.723241
6680,3905.339809,0,30,30,3905.339809,3825.179978
6681,3795.707165,0,30,13,3795.707165,3598.703516
6682,3733.978135,0,25,41,3733.978135,3628.797736
6683,3580.9196,0,24,26,3580.9196,3420.507858
6684,4406.756037,0,36,41,4406.756037,4353.692416
6685,3828.608009,0,27,40,3828.608009,3729.927064
6686,3546.914037,1,23,45,3668.014042,3546.914037
6687,3661.774793,0,27,19,3661.774793,3507.68567
6688,4011.058225,0,30,43,4011.058225,3951.129632
6689,3597.799965,0,25,23,3597.799965,3425.034702
6690,3895.02143,0,28,43,3895.02143,3817.853564
6691,3501.123205,0,23,22,3501.123205,3362.677554
6692,3453.539489,0,21,24,3453.539489,3266.754246
6693,3624.96157,0,24,33,3624.96157,3483.029785
6694,3892.108942,0,29,33,3892.108942,3786.675232
6695,3845.639753,0,24,63,3845.639753,3813.828043
6696,3869.670321,0,25,61,3869.670321,3871.22563
6697,3507.455384,0,21,35,3507.455384,3354.412643
6698,3786.858116,1,27,44,3854.256745,3786.858116
6699,3709.371148,0,23,51,3709.371148,3610.98264
6700,4044.937447,1,31,44,4099.915812,4044.937447
6701,3968.174605,0,29,42,3968.174605,3871.083617
6702,3660.023347,0,25,32,3660.023347,3499.897901
6703,3537.362181,0,21,40,3537.362181,3396.591539
6704,4296.739482,0,30,78,4296.739482,4347.804583
6705,3872.969804,0,32,10,3872.969804,3685.531853
6706,3648.547514,0,26,24,3648.547514,3490.013603
6707,3424.261154,0,19,35,3424.261154,3284.847192
6708,3811.696381,0,26,43,3811.696381,3696.371036
6709,3674.138486,0,24,41,3674.138486,3565.708478
6710,3788.030375,0,24,57,3788.030375,3766.506365
6711,3627.180417,0,22,46,3627.180417,3516.034229
6712,3843.253898,0,23,70,3843.253898,3812.386384
6713,3511.264026,0,22,31,3511.264026,3350.726552
6714,3737.038633,0,25,42,3737.038633,3632.427307
6715,3934.730997,0,31,22,3934.730997,3751.796004
6716,3727.983233,0,24,47,3727.983233,3637.688478
6717,3570.000713,0,22,38,3570.000713,3428.905724
6718,3491.746122,0,20,39,3491.746122,3346.738837
6719,3615.813787,0,24,33,3615.813787,3464.928019
6720,3729.226073,0,23,54,3729.226073,3642.555659
6721,3903.320191,1,29,41,3940.100914,3903.320191
6722,3478.395487,1,24,32,3614.552509,3478.395487
6723,3506.672153,0,23,25,3506.672153,3341.257101
6724,3507.395216,0,21,40,3507.395216,3410.566216
6725,4264.464784,0,37,17,4264.464784,4134.240518
6726,3518.082682,0,21,37,3518.082682,3382.631266
6727,3721.26346,0,29,12,3721.26346,3529.709689
6728,3810.585684,0,27,38,3810.585684,3709.053417
6729,4307.993618,0,35,40,4307.993618,4280.190643
6730,3449.452079,1,21,45,3573.068027,3449.452079
6731,3842.831149,0,30,20,3842.831149,3670.216455
6732,3615.768749,0,20,55,3615.768749,3499.913356
6733,3723.046933,0,26,33,3723.046933,3601.282296
6734,3438.097104,0,17,50,3438.097104,3321.484926
6735,3885.91541,0,29,33,3885.91541,3779.891564
6736,3405.403645,0,20,25,3405.403645,3193.75123
6737,3530.896443,0,22,30,3530.896443,3350.956736
6738,3717.068172,0,27,25,3717.068172,3572.987481
6739,3660.800582,0,21,57,3660.800582,3587.322198
6740,3278.13178,0,19,15,3278.13178,3082.626627
6741,3438.080966,0,21,26,3438.080966,3276.656164
6742,3989.077395,0,28,54,3989.077395,3965.163573
6743,3596.078833,0,23,35,3596.078833,3464.900894
6744,3375.697677,0,22,12,3375.697677,3141.398813
6745,3719.746048,0,23,51,3719.746048,3614.662029
6746,3617.921195,0,21,53,3617.921195,3539.026056
6747,3648.07647,0,23,43,3648.07647,3540.619843
6748,3938.278744,0,29,39,3938.278744,3837.257838
6749,3406.072688,0,21,22,3406.072688,3242.610017
6750,3927.651982,0,22,87,3927.651982,3951.360495
6751,3309.186161,0,18,25,3309.186161,3117.353662
6752,3686.373456,0,25,37,3686.373456,3600.953282
6753,3541.285067,0,19,52,3541.285067,3448.705524
6754,3792.03858,0,26,44,3792.03858,3710.298767
6755,4181.751463,0,31,55,4181.751463,4174.915876
6756,3499.388345,0,18,50,3499.388345,3360.096244
6757,3486.923688,0,20,39,3486.923688,3352.852423
6758,4006.33101,0,32,26,4006.33101,3921.273273
6759,3439.329143,0,22,20,3439.329143,3249.611416
6760,3502.047847,0,23,22,3502.047847,3301.995076
6761,3329.184721,1,18,47,3489.252952,3329.184721
6762,3836.654519,0,30,20,3836.654519,3680.770793
6763,3575.002055,0,21,45,3575.002055,3460.551031
6764,3351.507452,0,18,32,3351.507452,3186.492981
6765,3260.683973,0,16,25,3260.683973,3047.229671
6766,3439.346453,0,22,20,3439.346453,3253.501707
6767,3966.704248,0,30,35,3966.704248,3849.676749
6768,3145.186624,1,20,20,3357.638124,3145.186624
6769,3922.247916,0,28,45,3922.247916,3839.20488
6770,4163.982576,0,33,36,4163.982576,4081.209614
6771,3675.865568,0,25,35,3675.865568,3554.856459
6772,3441.898906,0,22,21,3441.898906,3226.391767
6773,3325.761441,1,18,44,3448.087483,3325.761441
6774,3380.483499,1,20,42,3509.251336,3380.483499
6775,4110.863633,0,31,42,4110.863633,4027.53138
6776,3290.910204,0,16,30,3290.910204,3098.333648
6777,3584.327628,0,22,40,3584.327628,3450.546323
6778,3475.616052,0,18,47,3475.616052,3338.171584
6779,3765.730748,0,29,19,3765.730748,3606.634913
6780,3508.108124,0,19,47,3508.108124,3385.706898
6781,3554.334873,0,22,36,3554.334873,3421.255536
6782,3721.565333,0,26,30,3721.565333,3557.271091
6783,3366.968485,0,17,38,3366.968485,3222.732755
6784,3119.688156,1,17,28,3316.328354,3119.688156
6785,3418.35184,0,19,31,3418.35184,3200.048198
6786,3332.445153,0,18,23,3332.445153,3111.250604
6787,3382.302567,0,20,25,3382.302567,3214.759793
6788,4137.733503,0,34,26,4137.733503,4014.681743
6789,3500.741967,0,20,38,3500.741967,3356.41266
6790,3577.87452,0,25,20,3577.87452,3382.460765
6791,4597.234363,0,39,37,4597.234363,4550.401319
6792,3625.623457,0,26,20,3625.623457,3445.094316
6793,3507.885843,0,19,47,3507.885843,3387.683994
6794,3938.893382,0,29,39,3938.893382,3865.660684
6795,3708.8378,1,27,38,3811.605452,3708.8378
6796,3811.163857,0,28,30,3811.163857,3682.263448
6797,3774.805656,0,26,40,3774.805656,3671.785571
6798,4140.260652,0,32,39,4140.260652,4028.72339
6799,3652.6384,1,28,27,3791.176597,3652.6384
6800,3545.344988,0,23,25,3545.344988,3326.187218
6801,3352.808429,0,19,25,3352.808429,3159.448838
6802,3445.661686,0,19,38,3445.661686,3286.194936
6803,3654.018599,0,24,37,3654.018599,3529.012236
6804,3581.657696,0,25,20,3581.657696,3401.268092
6805,3418.727079,0,19,33,3418.727079,3234.624751
6806,4493.053844,0,38,35,4493.053844,4443.848469
6807,3261.616791,0,15,30,3261.616791,3065.478755
6808,3270.777789,1,19,36,3420.426341,3270.777789
6809,3795.190765,1,27,45,3869.019482,3795.190765
6810,4032.555465,0,31,36,4032.555465,3943.029639
6811,3374.491681,1,22,32,3554.680361,3374.491681
6812,3371.010068,1,24,22,3549.454968,3371.010068
6813,3159.634642,1,22,10,3373.696728,3159.634642
6814,3673.665063,0,25,31,3673.665063,3507.258656
6815,3697.097682,0,30,3,3697.097682,3466.835516
6816,3611.682367,0,23,39,3611.682367,3475.419591
6817,3522.568741,1,25,31,3650.944549,3522.568741
6818,3652.843838,0,26,24,3652.843838,3487.317885
6819,3829.291904,0,29,25,3829.291904,3688.080487
6820,3761.326986,0,28,23,3761.326986,3583.286053
6821,4256.347972,0,32,56,4256.347972,4268.781592
6822,4024.22877,0,29,50,4024.22877,4017.516902
6823,3192.597083,1,18,31,3370.328269,3192.597083
6824,3662.547117,0,26,23,3662.547117,3479.826168
6825,3910.325924,0,30,28,3910.325924,3798.385644
6826,3790.079537,0,29,22,3790.079537,3655.460505
6827,3808.016798,0,28,30,3808.016798,3694.554231
6828,3701.39926,0,27,23,3701.39926,3550.719882
6829,4165.297352,0,33,36,4165.297352,4059.537946
6830,3765.716222,0,24,50,3765.716222,3669.329782
6831,3685.461274,0,25,35,3685.461274,3570.477258
6832,3384.786434,0,23,9,3384.786434,3176.391287
6833,4202.698723,0,34,35,4202.698723,4129.64538
6834,3786.770053,0,27,35,3786.770053,3696.01985
6835,3922.541427,0,31,23,3922.541427,3762.011145
6836,3811.956204,0,30,17,3811.956204,3665.762271
6837,4269.484503,0,37,16,4269.484503,4104.169205
6838,3807.699647,0,30,16,3807.699647,3637.28317
6839,3675.001014,0,26,30,3675.001014,3562.763222
6840,4321.372894,0,36,30,4321.372894,4228.748381
6841,4194.289583,0,31,56,4194.289583,4180.676555
6842,3895.025215,0,32,12,3895.025215,3717.152781
6843,3725.873245,0,25,40,3725.873245,3609.8269
6844,3617.89322,0,24,32,3617.89322,3459.348693
6845,4743.286376,0,36,77,4743.286376,4847.936044
6846,3661.132709,0,23,46,3661.132709,3569.057788
6847,3755.274965,0,28,23,3755.274965,3603.853283
6848,4115.225665,0,34,23,4115.225665,3976.168607
6849,3907.831467,0,27,50,3907.831467,3849.886853
6850,4057.796816,0,29,56,4057.796816,4034.307431
6851,3634.618019,0,26,20,3634.618019,3445.126553
6852,3619.418243,0,21,50,3619.418243,3481.418993
6853,3816.157382,0,30,17,3816.157382,3653.060361
6854,4294.302124,0,36,27,4294.302124,4189.429528
6855,4096.567991,0,31,44,4096.567991,4029.106727
6856,3855.893051,0,29,27,3855.893051,3699.383267
6857,3723.263154,0,24,47,3723.263154,3644.834748
6858,3708.013973,0,26,29,3708.013973,3538.672492
6859,3741.933237,0,27,31,3741.933237,3635.783834
6860,3660.339972,0,25,30,3660.339972,3491.291249
6861,3821.489025,0,27,40,3821.489025,3737.020667
6862,4173.834693,0,30,62,4173.834693,4166.767308
6863,3715.234359,0,27,24,3715.234359,3552.153712
6864,3956.063199,0,29,42,3956.063199,3879.366108
6865,3750.318837,0,27,30,3750.318837,3622.483674
6866,3832.449806,0,29,26,3832.449806,3680.656024
6867,3785.76163,0,28,27,3785.76163,3624.868026
6868,4235.135778,0,35,30,4235.135778,4141.82597
6869,3748.280735,0,28,20,3748.280735,3574.269096
6870,3897.463001,0,27,50,3897.463001,3841.684405
6871,3742.161457,0,26,35,3742.161457,3625.747485
6872,3662.011963,0,26,25,3662.011963,3524.761565
6873,4053.58307,0,30,47,4053.58307,4044.17024
6874,3422.697349,0,21,22,3422.697349,3235.414368
6875,3806.660539,0,24,58,3806.660539,3761.176423
6876,4123.150552,0,34,25,4123.150552,4001.462376
6877,4090.083194,0,34,20,4090.083194,3934.206266
6878,4124.996006,0,33,30,4124.996006,3992.059553
6879,3780.022007,0,28,27,3780.022007,3630.314364
6880,3822.992293,0,29,25,3822.992293,3667.90154
6881,3697.792325,0,27,23,3697.792325,3541.390541
6882,3599.390375,0,24,29,3599.390375,3418.289114
6883,3958.790894,0,31,27,3958.790894,3818.138016
6884,4760.415161,0,39,55,4760.415161,4791.042131
6885,3891.606139,0,29,32,3891.606139,3743.766575
6886,3797.186973,0,29,23,3797.186973,3654.246906
6887,3808.35805,0,25,50,3808.35805,3710.595744
6888,3878.344641,0,28,37,3878.344641,3765.985179
6889,3598.257022,0,24,30,3598.257022,3448.366935
6890,3748.432903,0,27,30,3748.432903,3621.117032
6891,3763.481707,0,27,31,3763.481707,3623.789208
6892,3877.402497,0,30,25,3877.402497,3728.568536
6893,3799.059823,0,28,28,3799.059823,3635.803106
6894,3989.990444,0,30,40,3989.990444,3915.591482
6895,3929.425859,0,31,24,3929.425859,3799.379294
6896,3871.815758,0,30,23,3871.815758,3715.520738
6897,3667.64069,0,27,20,3667.64069,3508.806271
6898,3881.244491,0,30,26,3881.244491,3746.632493
6899,3978.532666,0,29,45,3978.532666,3922.225006
6900,4007.815435,0,33,20,4007.815435,3879.34635
6901,3939.416974,0,29,39,3939.416974,3844.860304
6902,4326.201337,0,35,40,4326.201337,4272.045016
6903,3146.803109,1,19,25,3370.652178,3146.803109
6904,4210.507186,0,36,20,4210.507186,4095.828155
6905,3877.531911,0,28,38,3877.531911,3772.679764
6906,3941.654301,0,30,29,3941.654301,3801.99072
6907,3794.322798,0,28,29,3794.322798,3665.875275
6908,3784.104347,0,29,20,3784.104347,3629.969754
6909,3880.835383,0,27,48,3880.835383,3815.113155
6910,3530.844797,0,24,20,3530.844797,3343.514133
6911,4090.358148,0,32,35,4090.358148,3984.207967
6912,3996.15836,0,29,45,3996.15836,3931.80715
6913,4229.821779,0,34,38,4229.821779,4181.231798
6914,3711.054932,0,25,37,3711.054932,3550.912641
6915,4015.556409,0,32,25,4015.556409,3878.942281
6916,3839.564734,0,29,27,3839.564734,3702.323624
6917,4113.644652,0,28,70,4113.644652,4136.743527
6918,3676.93168,0,27,20,3676.93168,3496.142461
6919,3822.434152,0,27,40,3822.434152,3730.560709
6920,3839.474258,0,30,20,3839.474258,3687.393594
6921,3924.608938,0,30,30,3924.608938,3792.652051
6922,3960.743242,0,30,35,3960.743242,3874.944357
6923,4416.566345,0,37,34,4416.566345,4348.724256
6924,3845.316958,0,30,20,3845.316958,3668.719167
6925,3194.945499,0,14,25,3194.945499,2993.885008
6926,4064.102746,0,33,24,4064.102746,3932.745107
6927,3724.364814,0,26,34,3724.364814,3593.369766
6928,4293.009447,0,35,35,4293.009447,4226.107158
6929,3670.313667,0,26,25,3670.313667,3473.496581
6930,3312.51393,0,18,25,3312.51393,3126.199938
6931,3866.351307,0,30,25,3866.351307,3747.849727
6932,3882.654567,0,27,45,3882.654567,3798.345318
6933,3621.732364,0,20,57,3621.732364,3527.137079
6934,3883.618319,0,28,40,3883.618319,3804.791526
6935,4102.721904,0,31,45,4102.721904,4033.903689
6936,3852.238281,1,35,9,4057.773522,3852.238281
6937,3451.538673,0,23,15,3451.538673,3240.870971
6938,3572.450252,0,21,45,3572.450252,3450.145265
6939,3868.752467,0,29,31,3868.752467,3739.905634
6940,3830.7725,0,28,33,3830.7725,3716.016748
6941,4007.34315,0,30,40,4007.34315,3932.239738
6942,3767.428844,0,27,31,3767.428844,3619.633286
6943,3665.467072,0,26,25,3665.467072,3511.744541
6944,3938.123179,0,29,41,3938.123179,3873.386942
6945,3578.971376,0,23,32,3578.971376,3551.935458
6946,3876.826607,0,26,55,3876.826607,3837.407646
6947,3947.503741,0,31,26,3947.503741,3819.185394
6948,3346.406801,0,16,40,3346.406801,3195.588359
6949,3416.498098,0,17,44,3416.498098,3267.72856
6950,3914.282919,0,32,15,3914.282919,3750.292062
6951,3668.236413,0,27,19,3668.236413,3487.662242
6952,3571.469375,1,25,35,3699.182827,3571.469375
6953,3446.393387,0,18,40,3446.393387,3271.866551
6954,3474.804108,0,21,29,3474.804108,3298.586761
6955,3895.849149,0,28,40,3895.849149,3793.396163
6956,3173.896186,1,20,22,3377.35841,3173.896186
6957,3386.92369,0,18,34,3386.92369,3199.410143
6958,3823.088007,0,31,10,3823.088007,3619.322662
6959,3415.731517,0,17,44,3415.731517,3310.401853
6960,4103.862827,0,33,29,4103.862827,3980.816437
6961,3482.140884,0,22,25,3482.140884,3307.933742
6962,3826.830709,0,27,41,3826.830709,3744.369656
6963,3770.812991,0,24,52,3770.812991,3709.722189
6964,3033.231291,1,21,5,3302.723169,3033.231291
6965,3927.417256,0,24,74,3927.417256,3941.605603
6966,4043.817894,0,32,30,4043.817894,3930.697206
6967,3602.005986,0,26,16,3602.005986,3414.478311
6968,3641.254659,0,22,48,3641.254659,3540.279805
6969,3903.736812,1,25,65,3916.652242,3903.736812
6970,3804.712812,0,28,28,3804.712812,3635.26495
6971,3424.531175,0,18,39,3424.531175,3272.375032
6972,4182.834978,0,33,40,4182.834978,4127.575193
6973,4490.262965,0,38,35,4490.262965,4424.401485
6974,3737.831027,0,28,22,3737.831027,3581.122809
6975,3450.408207,0,20,34,3450.408207,3290.20129
6976,4042.509705,0,32,30,4042.509705,3932.931531
6977,3426.538451,0,20,31,3426.538451,3298.842793
6978,3528.316072,0,27,2,3528.316072,3298.070552
6979,3461.438976,0,19,40,3461.438976,3287.560681
6980,3679.089248,0,22,53,3679.089248,3599.352225
6981,3471.123275,0,22,20,3471.123275,3264.321128
6982,3486.361254,1,28,14,3685.184713,3486.361254
6983,4227.254209,0,36,20,4227.254209,4095.127291
6984,3437.189759,0,22,20,3437.189759,3232.326719
6985,3752.73666,0,27,23,3752.73666,3545.752776
6986,4410.317599,0,36,42,4410.317599,4388.528823
6987,3655.695185,0,21,55,3655.695185,3570.681835
6988,3315.762077,0,21,10,3315.762077,3108.318279
6989,3395.062234,0,19,30,3395.062234,3231.685967
6990,3751.238095,0,27,30,3751.238095,3611.840735
6991,4142.696724,0,32,42,4142.696724,4079.834145
